Internal1,Internal1,Internal1,Internal2,Internal2,Internal2,Internal3,Internal3,Internal3,Internal4,Internal4,Internal4
373.775,995.13,318.931,399.52,968.05,321.515,400.542,943.823,307.442,383.201,1000.8,284.981
373.905,995.108,318.795,399.504,968.06,321.239,400.815,943.755,307.248,383.364,1000.86,284.86
373.938,995.106,318.52,399.643,968.039,321.186,400.964,943.732,307.069,383.468,1000.85,284.686
374.102,995.131,318.36,399.713,968.134,320.902,400.954,943.647,306.96,383.538,1000.79,284.436
374.213,995.193,318.23,399.867,968.065,320.785,401.135,943.639,306.817,383.643,1000.72,284.244
374.287,995.24,318.128,399.971,968.147,320.655,401.218,943.675,306.672,383.71,1000.73,284.054
374.369,995.309,317.988,399.999,968.239,320.42,401.185,943.617,306.58,383.828,1000.75,283.885
374.381,995.364,317.848,400.113,968.326,320.234,401.329,943.667,306.439,383.824,1000.72,283.622
374.451,995.361,317.616,400.136,968.364,320.116,401.615,943.761,306.189,383.922,1000.74,283.443
374.527,995.308,317.389,400.22,968.333,319.982,401.48,943.737,306.108,384.006,1000.73,283.251
374.463,995.175,317.02,400.391,968.33,319.99,401.757,943.78,305.876,384.136,1000.85,283.146
374.689,995.329,316.911,400.488,968.408,319.861,401.84,943.78,305.724,384.197,1000.84,282.98
374.821,995.391,316.794,400.733,968.338,319.616,401.94,943.798,305.569,384.263,1000.83,282.806
374.929,995.438,316.599,400.72,968.313,319.279,402.096,943.813,305.376,384.326,1000.84,282.619
375.042,995.404,316.422,400.854,968.373,319.144,401.968,943.769,305.267,384.4,1000.85,282.449
375.142,995.399,316.261,400.897,968.372,318.919,402.024,943.771,305.113,384.485,1000.87,282.297
375.264,995.37,316.086,400.979,968.371,318.793,402.261,943.834,304.92,384.565,1000.87,282.137
375.336,995.376,315.959,400.994,968.37,318.672,402.257,943.754,304.771,384.649,1000.87,281.99
375.436,995.326,315.824,401.041,968.344,318.464,402.326,943.747,304.585,384.752,1000.91,281.829
375.6,995.336,315.683,401.065,968.337,318.266,402.41,943.724,304.398,384.851,1000.92,281.665
375.657,995.336,315.593,401.144,968.341,318.092,402.508,943.734,304.191,384.919,1000.9,281.482
375.791,995.319,315.465,401.342,968.2,317.833,402.542,943.769,304.016,384.978,1000.89,281.273
375.878,995.394,315.341,401.417,968.265,317.687,402.742,943.775,303.76,385.095,1000.88,281.089
375.955,995.435,315.039,401.429,968.34,317.491,402.778,943.774,303.547,385.135,1000.86,280.848
376.038,995.465,314.797,401.59,968.231,317.203,402.666,943.776,303.353,385.197,1000.88,280.591
376.087,995.445,314.46,401.621,968.201,316.955,402.705,943.823,303.108,385.255,1000.89,280.323
376.132,995.457,314.105,401.658,968.348,316.633,402.798,943.844,302.874,385.325,1000.9,280.071
376.171,995.346,313.661,401.864,968.385,316.364,402.884,943.872,302.632,385.374,1000.94,279.792
376.288,995.445,313.532,401.904,968.526,316.222,402.955,943.925,302.371,385.442,1000.97,279.508
376.337,995.523,313.322,401.95,968.62,316.009,403.012,943.97,302.065,385.538,1001.07,279.246
376.435,995.594,313.008,401.995,968.602,315.621,402.986,943.981,301.761,385.609,1001.1,278.903
376.45,995.806,312.605,402.106,968.677,315.293,403.098,944.007,301.425,385.687,1001.15,278.552
376.473,995.872,312.208,402.214,968.854,314.894,403.241,944.14,301.081,385.672,1001.07,278.125
376.484,995.801,311.769,402.269,968.824,314.409,403.19,944.392,300.711,385.771,1001.25,277.773
376.678,995.936,311.517,402.322,968.913,314.013,403.31,944.462,300.368,385.848,1001.32,277.44
376.759,995.909,311.113,402.356,969.085,313.668,403.529,944.399,300.025,385.905,1001.36,277.058
376.772,996.053,310.721,402.426,969.175,313.372,403.699,944.423,299.59,386.077,1001.5,276.71
376.767,996.106,310.248,402.446,969.234,313.052,403.752,944.499,299.138,386.027,1001.46,276.249
376.819,996.161,309.859,402.7,969.164,312.518,403.935,944.484,298.711,386.084,1001.43,275.843
376.93,996.161,309.477,402.804,969.234,312.023,404.022,944.562,298.27,386.162,1001.48,275.455
377.052,996.124,309.267,402.77,969.194,311.551,404.161,944.58,297.813,386.218,1001.5,275.034
377.177,996.156,308.81,402.908,969.236,311.151,404.197,944.587,297.403,386.358,1001.54,274.618
377.194,996.234,308.159,402.982,969.254,310.755,404.284,944.589,296.863,386.259,1001.41,273.964
377.235,996.296,307.706,403.315,969.22,310.257,404.462,944.663,296.296,386.414,1001.51,273.544
377.384,996.29,307.254,403.417,969.246,309.699,404.54,944.674,295.769,386.516,1001.58,273.043
377.499,996.395,306.804,403.441,969.319,309.072,404.709,944.71,295.227,386.628,1001.57,272.481
377.782,996.384,306.145,403.487,969.42,308.62,404.807,944.725,294.684,386.694,1001.73,271.909
377.874,996.527,305.451,403.599,969.466,307.892,404.907,944.812,294.112,386.801,1001.74,271.305
377.89,996.516,304.875,403.719,969.236,307.302,404.741,944.736,293.675,386.843,1001.83,270.661
377.99,996.56,304.296,403.799,969.544,306.75,404.936,945.006,292.873,386.924,1001.88,269.961
378.221,996.646,303.495,403.912,969.419,305.97,404.94,944.872,292.358,387.009,1001.98,269.375
378.197,996.635,302.784,404.041,969.712,305.151,405.034,945.191,291.655,387.134,1001.97,268.685
378.345,996.735,302.207,404.119,969.781,304.561,405.125,945.284,290.929,387.281,1002.11,268.03
378.511,996.791,301.334,404.319,969.762,303.923,405.207,945.141,290.267,387.345,1002.12,267.222
378.49,996.836,300.529,404.195,970.11,303.104,405.34,945.28,289.471,387.478,1002.23,266.52
378.662,996.973,300.034,404.592,969.94,302.149,405.64,945.506,288.613,387.618,1002.32,265.718
378.892,997.031,298.97,404.6,970.06,301.572,405.704,945.419,287.821,387.763,1002.36,264.912
379.049,997.043,298.244,404.77,970.073,300.539,406.186,945.566,287.086,387.869,1002.41,264.066
379.235,997.173,297.533,405.034,970.11,299.888,406.228,945.568,286.092,388.008,1002.3,263.152
379.468,997.291,296.431,405.146,970.069,298.729,406.414,945.669,285.234,388.162,1002.39,262.325
379.715,997.315,295.747,405.439,970.268,297.923,406.596,945.757,284.353,388.262,1002.48,261.425
379.84,997.422,294.743,405.568,970.414,297.066,406.921,945.791,283.411,388.477,1002.58,260.506
380.147,997.423,293.846,405.845,970.481,295.98,406.882,945.788,282.502,388.506,1002.51,259.473
380.31,997.55,292.844,405.934,970.542,295.232,407.01,945.872,281.544,388.671,1002.72,258.535
380.305,997.411,291.884,406.2,970.939,294.105,406.978,945.928,280.776,388.694,1002.63,257.502
380.609,997.635,291.131,406.323,970.76,293.146,407.182,946.185,279.605,388.825,1002.63,256.548
380.609,997.519,289.743,406.435,970.931,292.287,407.334,946.066,278.659,388.884,1002.75,255.586
380.649,997.516,289.014,406.626,970.934,291.071,407.412,946.078,277.616,389.029,1002.77,254.605
380.867,997.541,287.793,406.699,970.875,290.115,407.595,946.423,276.557,389.128,1002.81,253.574
381.042,997.674,287.076,406.917,970.984,289.061,408.023,946.169,275.569,389.216,1002.84,252.564
381.08,997.632,285.754,406.853,970.906,287.962,408.023,946.15,274.501,389.217,1002.72,251.379
381.281,997.758,284.829,407.155,970.849,286.645,407.949,946.223,273.488,389.419,1002.83,250.447
381.496,997.771,283.651,407.232,970.925,285.78,408.081,946.415,272.239,389.474,1002.8,249.262
381.519,997.784,282.638,407.231,970.97,284.467,408.383,946.306,271.096,389.628,1002.87,248.229
381.7,997.834,281.437,407.547,970.996,283.489,408.174,946.447,270.049,389.723,1002.89,247.009
381.814,997.878,280.371,407.588,970.977,282.485,408.521,946.325,268.805,389.894,1002.97,245.895
382.133,997.837,279.169,407.968,970.991,281.203,408.682,946.33,267.644,389.94,1002.91,244.607
382.129,998.093,278.152,408.115,971.063,279.986,408.906,946.38,266.397,390.178,1002.93,243.469
382.335,998.005,276.788,408.365,971.022,278.592,409.125,946.436,265.266,390.286,1002.94,242.266
382.559,998,275.669,408.412,971.014,277.528,409.425,946.387,263.966,390.505,1002.98,241.034
382.791,998.001,274.337,409.026,971.061,276.145,409.674,946.489,262.725,390.64,1003.04,239.858
382.877,997.868,272.953,409.055,971.106,275.014,409.737,946.557,261.478,390.935,1003.01,238.593
383.288,997.954,271.797,409.351,971.04,273.54,410.156,946.361,260.143,391.042,1003.02,237.341
383.454,997.983,270.606,409.438,971.137,272.402,410.498,946.416,258.9,391.22,1002.82,236.001
383.684,997.802,269.202,409.778,971.071,271.023,410.481,946.376,257.633,391.472,1002.94,234.817
384.102,997.968,268.027,410.161,970.984,269.86,410.946,946.213,256.314,391.65,1002.93,233.471
384.369,997.872,266.792,410.475,970.932,268.476,411.017,946.376,255.034,391.881,1002.96,232.207
384.695,997.984,265.346,410.671,971.037,267.04,411.228,946.342,253.641,392.088,1002.93,230.845
384.908,997.882,264.14,411.042,970.986,265.81,411.5,946.336,252.381,392.256,1002.77,229.473
385.084,997.937,262.723,411.086,971.138,264.355,411.621,946.522,251.011,392.543,1002.83,228.201
385.549,997.978,261.41,411.496,971.009,263.035,411.926,946.388,249.661,392.715,1002.7,226.821
385.711,997.861,260.152,411.776,971.117,261.738,412.677,946.418,248.337,393.053,1002.86,225.576
386.155,998.06,258.805,411.866,970.863,260.197,412.435,946.405,247.006,393.238,1002.82,224.196
386.352,998.008,257.69,412.177,971.059,259.013,412.886,946.368,245.608,393.505,1002.77,222.918
386.51,997.911,256.118,412.384,971.055,257.556,412.94,946.345,244.373,393.655,1002.63,221.551
386.901,997.975,254.84,412.511,971.067,256.44,413.161,946.244,242.952,393.834,1002.62,220.19
387.116,997.956,253.682,412.953,971.023,254.952,413.373,946.364,241.696,394.076,1002.76,218.972
387.367,998.011,252.161,413.34,971.027,253.727,413.868,945.97,240.294,394.25,1002.73,217.57
387.53,997.938,251.003,413.659,970.894,252.329,413.88,946.192,239.025,394.49,1002.77,216.294
387.643,998.17,249.695,413.929,971.036,250.835,414.346,946.109,237.601,394.596,1002.71,214.915
388.116,998.01,248.271,413.936,971.066,249.671,414.522,946.271,236.278,394.838,1002.72,213.633
388.185,998.132,247.197,414.091,971.256,248.309,414.571,946.366,235.016,395.021,1002.72,212.3
388.584,998.049,245.657,414.291,971.326,246.889,414.793,946.321,233.716,395.204,1002.74,210.925
388.638,998.16,244.544,414.474,971.339,245.672,414.908,946.335,232.412,395.357,1002.74,209.646
388.966,998.119,243.078,414.8,971.259,244.348,414.957,946.547,231.139,395.433,1002.69,208.311
389.082,998.161,241.844,415.01,971.252,243.048,415.178,946.381,229.852,395.501,1002.57,206.927
389.151,998.29,240.595,415.103,971.373,241.677,415.315,946.429,228.615,395.666,1002.74,205.741
389.363,998.231,239.243,415.377,971.448,240.672,415.379,946.52,227.336,395.842,1002.77,204.424
389.493,998.208,238.11,415.213,971.418,239.205,415.58,946.333,226.086,395.829,1002.73,203.108
389.647,998.223,236.814,415.559,971.318,237.97,415.901,946.462,224.757,396.014,1002.77,201.883
389.747,998.204,235.525,415.451,971.538,236.745,415.77,946.405,223.526,396.172,1002.67,200.654
389.915,998.326,234.29,415.729,971.553,235.315,416.082,946.45,222.275,396.189,1002.62,199.308
389.996,998.261,233.041,415.964,971.644,234.47,415.903,946.37,221.017,396.317,1002.58,198.042
390.148,998.337,231.846,416.043,971.455,232.914,416.222,946.579,219.771,396.477,1002.7,196.877
390.286,998.369,230.518,416.18,971.521,231.709,416.241,946.34,218.475,396.537,1002.55,195.465
390.244,998.101,229.164,416.359,971.516,230.378,416.296,946.378,217.28,396.644,1002.62,194.338
390.294,998.43,228.065,416.372,971.489,229.215,416.431,946.252,215.995,396.774,1002.54,192.989
390.468,998.28,226.718,416.714,971.424,228.04,416.468,946.251,214.768,396.747,1002.44,191.759
390.523,998.313,225.345,416.678,971.512,226.643,416.604,946.266,213.553,396.957,1002.5,190.486
390.809,998.323,224.214,416.726,971.394,225.344,416.633,946.33,212.258,397.053,1002.56,189.287
390.98,998.256,222.899,416.893,971.32,223.954,416.793,946.246,211.013,397.084,1002.42,187.932
391.004,997.971,221.713,416.883,971.449,222.913,416.815,946.238,209.804,397.25,1002.47,186.762
391.328,998.248,220.43,417.125,971.565,221.482,417.098,946.227,208.472,397.359,1002.41,185.534
391.466,998.25,219.262,417.152,971.31,220.419,417.121,946.213,207.265,397.405,1002.35,184.225
391.607,998.138,217.974,417.284,971.317,218.927,417.31,946.212,205.961,397.565,1002.42,183.114
391.7,998.168,216.822,417.36,971.261,217.814,417.697,946.22,204.719,397.672,1002.42,181.851
391.812,998.015,215.467,417.489,971.138,216.601,417.56,946.095,203.49,397.67,1002.4,180.61
391.944,998.106,214.489,417.771,971.047,215.218,417.679,946.038,202.184,397.812,1002.42,179.422
391.997,997.879,213.15,417.824,970.904,214.015,417.821,945.906,201.006,397.837,1002.33,178.217
392.155,997.924,211.905,417.909,970.805,212.675,417.852,945.844,199.682,397.855,1002.12,176.943
392.297,997.732,210.692,417.877,970.892,211.508,417.762,945.703,198.519,397.931,1002.06,175.723
392.485,997.732,209.413,418.104,970.632,210.165,418.117,945.746,197.189,398.1,1002.12,174.56
392.433,997.646,208.36,418.222,970.695,209.011,417.817,945.743,195.981,398.231,1002.08,173.337
392.722,997.597,206.91,418.47,970.633,207.424,418.005,945.875,194.683,398.303,1002.07,172.063
392.715,997.683,205.9,418.357,970.868,206.538,418.228,945.706,193.367,398.514,1002.08,170.883
392.871,997.595,204.51,418.611,970.655,205.018,418.345,945.622,192.106,398.288,1001.86,169.477
393.096,997.724,203.447,418.717,970.859,204.043,418.357,945.677,190.805,398.446,1001.98,168.325
393.07,997.635,201.949,418.643,970.821,202.623,418.531,945.617,189.636,398.438,1001.98,167.038
393.143,997.751,200.864,418.739,970.724,201.382,418.483,945.731,188.352,398.438,1002,165.792
393.252,997.746,199.541,418.751,970.978,200.131,418.518,945.765,187.185,398.553,1002.11,164.553
393.17,997.615,198.01,418.943,970.889,198.847,418.642,945.952,185.876,398.535,1002.15,163.223
393.255,997.75,197.081,418.882,971.001,197.662,418.387,945.976,184.743,398.534,1002.1,161.965
393.313,997.857,195.608,418.787,971.253,196.377,418.751,945.997,183.465,398.551,1002.15,160.754
393.328,997.928,194.699,419.002,971.124,195.37,418.862,946.028,182.259,398.567,1002.13,159.588
393.264,998.051,193.337,418.857,971.26,193.897,418.893,946.068,181.137,398.507,1002.04,158.272
393.337,998.024,192.267,418.887,971.318,192.95,418.897,946.095,179.93,398.596,1002.28,157.182
393.352,998.115,190.932,419.033,971.309,191.719,418.691,945.997,178.887,398.476,1002.15,155.935
393.431,998.125,190.072,418.883,971.5,190.731,418.926,946.095,177.688,398.533,1002.34,154.841
393.515,998.109,188.767,419.043,971.443,189.438,418.732,946.271,176.654,398.52,1002.24,153.751
393.462,998.007,187.992,419.084,971.423,188.501,418.683,946.078,175.587,398.533,1002.13,152.718
393.5,998.137,186.741,419.04,971.429,187.39,418.778,946.016,174.523,398.534,1002.1,151.696
393.575,997.949,185.956,419.089,971.264,186.46,418.573,946.04,173.545,398.767,1002.1,150.842
393.526,997.746,184.775,419.234,971.171,185.329,418.651,945.824,172.529,398.665,1002.04,149.784
393.529,997.813,183.853,419.14,971.031,184.293,418.654,945.756,171.526,398.714,1002.01,148.918
393.585,997.685,183.061,419.364,970.885,183.503,418.815,945.627,170.492,398.803,1002.02,148.002
393.708,997.347,182.006,419.372,970.909,182.375,418.873,945.55,169.583,398.607,1001.7,146.969
393.646,997.464,181.264,419.375,970.722,181.674,418.863,945.406,168.654,399.011,1002,146.361
393.833,997.258,180.431,419.585,970.546,180.811,418.896,945.288,167.705,398.844,1001.75,145.378
393.717,997.273,179.573,419.576,970.644,180.004,419.033,945.182,166.869,398.876,1001.65,144.537
393.644,997.172,178.857,419.591,970.457,178.944,418.976,945.099,165.963,398.793,1001.61,143.722
393.957,996.95,177.82,419.526,970.267,178.123,419.106,944.964,165.028,398.755,1001.46,142.894
393.92,997.126,177.12,419.718,970.36,177.275,419.07,944.934,164.273,398.87,1001.48,142.067
393.948,996.877,176.44,419.685,970.155,176.369,419.029,945.063,163.434,398.674,1001.29,141.143
394.131,996.916,175.358,419.594,970.188,175.538,419.005,945.063,162.578,398.761,1001.25,140.378
394.118,996.862,174.744,419.755,970.208,174.805,419.112,944.963,161.768,398.829,1001.38,139.661
394.185,996.867,174.008,419.821,970.058,173.96,419.258,944.957,160.978,398.852,1001.35,138.81
394.181,996.984,173.189,419.824,970.073,173.067,419.018,945.125,160.215,398.867,1001.32,138.046
394.247,996.949,172.371,419.956,969.977,172.318,419.43,945.066,159.328,398.831,1001.32,137.213
394.444,996.765,171.581,419.97,970.29,171.602,419.185,945.168,158.639,398.959,1001.38,136.447
394.35,996.876,170.875,420.032,970.055,170.841,419.298,945.045,157.927,398.973,1001.38,135.706
394.263,997.198,170.188,419.998,970.084,170.054,419.533,945.091,157.16,399.001,1001.39,134.977
394.424,997.103,169.487,420.132,970.204,169.437,419.557,945.1,156.389,398.961,1001.36,134.239
394.549,997.154,168.694,420.058,970.215,168.7,419.259,945.047,155.808,398.914,1001.33,133.447
394.37,997.255,168.099,420.164,970.173,167.964,419.666,945.02,155.118,399.03,1001.41,132.961
394.472,997.007,167.56,420.115,970.203,167.378,419.678,944.994,154.383,399.048,1001.46,132.216
394.371,997.439,166.908,420.189,970.112,166.757,419.685,944.983,153.768,399.059,1001.34,131.51
394.593,997.131,166.118,420.25,970.091,165.953,419.685,944.689,153.139,399.169,1001.32,130.994
394.538,997.175,165.649,420.363,969.971,165.549,419.582,944.746,152.579,399.215,1001.32,130.541
394.636,997.069,165.294,420.339,969.869,165.022,419.791,944.78,152,399.192,1001.28,129.955
394.811,996.891,164.672,420.333,969.808,164.38,419.798,944.744,151.427,399.279,1001.16,129.363
394.967,996.848,163.979,420.379,969.866,163.717,419.841,944.455,150.796,399.324,1001.04,128.765
394.969,996.68,163.476,420.579,969.571,163.248,419.581,944.429,150.256,399.363,1001,128.268
394.862,996.685,163.14,420.658,969.538,162.877,419.666,944.509,149.743,399.352,1000.97,127.886
395.039,996.707,162.758,420.625,969.478,162.396,419.924,944.411,149.19,399.285,1000.77,127.352
395.093,996.671,162.291,420.529,969.454,161.704,419.832,944.423,148.717,399.364,1000.82,126.91
394.98,996.54,161.818,420.462,969.336,161.229,419.778,944.437,148.118,399.372,1000.8,126.493
395.088,996.522,161.26,420.51,969.393,160.891,419.859,944.268,147.619,399.256,1000.69,125.939
394.961,996.179,160.55,420.591,969.297,160.441,419.594,944.357,147.311,399.204,1000.71,125.483
394.895,996.413,160.311,420.842,969.333,159.941,419.602,944.354,146.893,399.304,1000.75,125.116
394.898,996.367,159.909,420.766,969.241,159.423,419.692,944.327,146.413,399.309,1000.77,124.692
394.949,996.434,159.502,420.744,969.295,158.975,419.852,944.337,145.94,399.193,1000.65,124.243
394.965,996.448,159.034,420.524,969.405,158.682,419.831,944.351,145.501,399.144,1000.65,123.833
394.853,996.501,158.741,420.426,969.568,158.264,419.86,944.356,145.087,399.22,1000.8,123.488
394.867,996.452,158.417,420.196,969.391,157.726,419.582,944.466,144.699,399.261,1000.87,123.141
394.881,996.261,157.894,420.352,969.388,157.424,419.572,944.429,144.312,399.074,1000.75,122.661
394.823,996.331,157.596,420.561,969.226,156.989,419.482,944.373,144.026,399.057,1000.75,122.343
394.856,996.334,157.155,420.614,969.168,156.529,419.65,944.249,143.634,399.041,1000.75,122.003
394.824,996.447,156.822,420.542,969.164,156.209,419.674,944.243,143.335,399.131,1000.84,121.742
394.834,996.322,156.45,420.436,969.195,155.921,419.684,944.223,142.89,399.211,1000.92,121.477
394.78,996.365,156.225,420.336,969.307,155.658,419.753,944.344,142.46,398.997,1000.84,120.996
394.82,996.451,155.896,420.205,969.377,155.327,419.712,944.377,142.154,398.938,1000.91,120.638
394.732,996.61,155.549,420.209,969.465,154.93,419.735,944.352,141.826,398.862,1000.94,120.301
394.768,996.603,154.998,420.199,969.488,154.574,419.479,944.336,141.543,398.922,1001.09,120.007
394.678,996.544,154.616,420.229,969.452,154.188,419.503,944.408,141.247,398.887,1001.1,119.655
394.594,996.542,154.26,420.288,969.446,153.982,419.355,944.446,140.918,398.917,1001.18,119.291
394.562,996.592,154.104,420.305,969.388,153.746,419.403,944.281,140.523,398.861,1001.19,118.961
394.573,996.598,153.88,420.369,969.301,153.396,419.255,944.372,140.295,398.761,1001.21,118.664
394.526,996.655,153.716,420.294,969.316,152.97,419.256,944.454,139.936,398.578,1001.09,118.342
394.459,996.766,153.321,420.167,969.36,152.575,419.437,944.547,139.561,398.725,1001.24,118.092
394.438,996.956,152.996,420.029,969.501,152.287,419.406,944.564,139.199,398.566,1001.25,117.768
394.384,996.921,152.683,419.948,969.548,152.023,419.412,944.582,138.862,398.492,1001.25,117.394
394.393,996.819,152.338,419.885,969.716,151.816,419.377,944.627,138.492,398.408,1001.19,117.014
394.358,996.898,152.014,419.76,969.811,151.557,419.142,944.707,138.293,398.396,1001.25,116.731
394.148,996.642,151.453,419.816,969.808,151.197,419.015,944.949,138.014,398.425,1001.41,116.399
394.223,996.893,151.351,419.883,969.764,150.841,419.071,944.897,137.655,398.406,1001.41,116.076
394.212,996.958,151.007,419.909,969.849,150.321,418.962,945.022,137.332,398.395,1001.46,115.729
394.145,997.034,150.654,419.897,969.89,149.952,418.913,944.99,137.012,398.276,1001.44,115.441
394.084,997.057,150.257,419.838,969.973,149.637,418.781,945.216,136.682,398.219,1001.57,115.048
393.956,997.219,149.891,419.787,970.132,149.445,418.719,945.299,136.378,398.141,1001.68,114.765
393.882,997.277,149.512,419.566,970.209,149.178,418.949,945.322,136.089,398.117,1001.81,114.478
393.894,997.388,149.349,419.531,970.418,148.917,418.976,945.278,135.767,398.096,1001.94,114.143
394.045,997.345,148.883,419.482,970.487,148.566,418.916,945.434,135.474,397.999,1001.97,113.81
393.782,997.7,148.58,419.46,970.653,148.178,418.879,945.544,135.13,397.888,1002.08,113.322
393.737,997.834,148.15,419.407,970.725,147.875,418.776,945.745,134.796,397.823,1002.18,112.956
393.653,997.833,147.612,419.263,970.831,147.523,418.666,945.891,134.473,397.839,1002.33,112.705
393.665,998.029,147.41,419.261,970.982,147.146,418.427,946.013,134.213,397.766,1002.36,112.329
393.613,998.087,147.079,418.942,971.098,146.816,418.423,946.043,133.859,397.785,1002.46,111.853
393.491,998.289,146.825,419.091,971.329,146.577,418.328,946.264,133.625,397.644,1002.48,111.424
393.417,998.455,146.457,419.197,971.427,146.103,418.257,946.366,133.352,397.593,1002.53,111.099
393.352,998.436,145.97,419.201,971.527,145.667,418.285,946.421,133.022,397.604,1002.67,110.846
393.251,998.714,145.681,419.02,971.313,145.495,418.162,946.438,132.785,397.511,1002.73,110.562
393.287,998.695,145.43,418.854,971.479,145.137,418.151,946.456,132.495,397.518,1002.8,110.294
393.242,998.709,145.2,418.971,971.608,145.027,418.412,946.505,132.178,397.459,1002.85,110.013
393.357,998.69,144.924,418.876,971.719,144.883,418.408,946.529,131.933,397.439,1002.83,109.727
393.199,998.754,144.713,418.931,971.717,144.636,418.398,946.566,131.645,397.396,1002.87,109.418
393.179,998.78,144.48,418.862,971.752,144.317,418.289,946.57,131.383,397.213,1002.82,109.154
393.195,998.833,144.233,418.823,971.769,143.979,418.243,946.576,131.086,397.31,1002.9,108.982
393.209,998.842,143.965,418.789,971.861,143.689,418.144,946.706,130.874,397.336,1002.93,108.731
393.071,998.874,143.801,418.654,971.571,143.355,417.956,946.649,130.665,397.313,1002.93,108.516
393.103,998.916,143.611,418.601,971.519,143.129,417.832,946.64,130.468,397.254,1002.96,108.348
392.953,999.02,143.478,418.717,971.667,142.979,417.817,946.767,130.225,397.218,1002.97,108.151
392.971,999.012,143.227,418.803,971.634,142.768,418.018,946.77,130.007,397.202,1003.01,107.893
392.921,998.871,142.798,418.762,971.626,142.48,417.649,946.872,129.781,397.134,1003,107.663
392.737,998.648,142.347,418.692,971.702,142.261,417.83,946.782,129.554,397.086,1003.06,107.353
392.743,998.882,142.21,418.638,971.884,142.092,417.755,946.816,129.316,397.068,1003.13,107.057
392.636,998.931,141.862,418.271,971.773,141.748,417.868,946.947,129.084,396.962,1003.22,106.782
392.628,999.085,141.709,418.231,971.864,141.431,417.712,946.978,128.865,396.934,1003.27,106.545
392.577,999.205,141.389,418.269,971.998,141.214,417.576,947.063,128.627,396.919,1003.32,106.286
392.476,999.369,141.108,418.185,972.086,140.969,417.564,946.99,128.274,396.909,1003.36,106.022
392.331,999.301,140.778,418.063,972.186,140.725,417.448,947.017,128.128,396.85,1003.4,105.717
392.165,999.448,140.526,417.99,972.219,140.659,417.378,947.09,127.873,396.847,1003.45,105.402
392.316,999.441,140.263,417.889,972.47,140.395,417.274,947.118,127.622,396.786,1003.5,105.05
392.249,999.795,140.032,417.615,972.395,140.146,417.202,947.385,127.439,396.737,1003.59,104.728
392.197,999.825,139.644,417.605,972.741,139.975,417.123,947.503,127.252,396.579,1003.67,104.386
392.016,999.931,139.286,417.489,972.989,139.716,416.921,947.718,127.075,396.447,1003.77,104.047
391.721,1000.05,138.853,417.402,973.079,139.404,416.881,947.766,126.859,396.4,1003.82,103.769
391.899,1000.16,138.756,417.341,973.25,139.138,416.959,947.676,126.589,396.427,1003.81,103.524
391.814,1000.1,138.486,417.372,973.242,138.906,416.774,947.691,126.359,396.409,1003.83,103.278
391.843,1000.14,138.313,417.463,973.196,138.611,416.777,947.699,126.064,396.317,1003.87,103.029
391.89,1000.07,138.014,417.39,972.932,138.291,416.755,947.695,125.776,396.191,1003.76,102.72
392.021,1000.03,137.774,417.587,972.918,138.07,416.968,947.845,125.426,396.368,1003.83,102.568
392.102,999.863,137.455,417.558,972.833,137.824,416.984,947.812,125.174,396.396,1003.78,102.34
391.944,1000.08,137.378,417.581,972.753,137.419,417.167,947.718,124.994,396.368,1003.75,102.103
391.914,999.835,137.061,417.559,972.724,137.209,417.272,947.702,124.822,396.342,1003.7,101.842
392.057,1000.16,137.029,417.574,972.763,136.955,417.334,947.649,124.596,396.295,1003.66,101.578
392.143,999.811,136.493,417.587,972.817,136.685,417.089,947.517,124.182,396.307,1003.58,101.332
392.048,999.729,136.251,417.57,972.864,136.43,417.061,947.499,123.9,396.328,1003.58,101.071
391.959,999.877,136.001,417.51,972.973,136.145,417.047,947.487,123.622,396.373,1003.6,100.809
391.971,999.871,135.719,417.61,973.014,135.912,417.021,947.514,123.349,396.333,1003.59,100.529
392.047,999.935,135.508,417.616,973.049,135.583,416.985,947.616,123.08,396.313,1003.67,100.254
391.941,999.885,135.08,417.593,972.982,135.42,416.829,947.614,122.832,396.341,1003.72,99.9823
392.097,999.932,134.985,417.696,972.877,135.068,416.982,947.716,122.61,396.466,1003.77,99.7909
391.911,1000.23,134.782,417.669,972.872,134.738,417.065,947.725,122.395,396.35,1003.74,99.4732
391.84,1000.16,134.658,417.614,972.92,134.632,416.961,947.769,122.276,396.334,1003.71,99.3512
391.824,1000.02,134.74,417.58,972.743,134.643,417.192,947.637,122.231,396.239,1003.58,99.3707
391.77,999.852,134.767,417.477,972.592,134.628,416.859,947.473,122.203,396.18,1003.45,99.3768
391.511,999.678,134.71,417.418,972.493,134.679,417.13,947.542,122.334,396.023,1003.3,99.3652
391.579,999.513,134.596,417.351,972.382,134.723,416.539,947.345,122.003,395.954,1003.16,99.3578
391.577,999.338,134.626,417.283,972.267,134.761,416.598,947.064,122.025,395.935,1003.06,99.3757
391.661,999.201,134.857,417.264,972.138,134.777,416.896,946.876,122.117,395.928,1002.9,99.3941
391.513,999.067,134.634,417.244,971.941,134.762,416.638,946.66,121.952,395.781,1002.65,99.3117
391.499,998.914,134.771,417.222,971.686,134.656,416.537,946.531,122.034,395.787,1002.58,99.3307
391.398,998.813,134.684,417.223,971.557,134.691,416.639,946.371,121.904,395.887,1002.57,99.4238
391.654,998.416,134.735,417.18,971.424,134.738,416.616,946.203,121.915,395.914,1002.46,99.4483
